text	sentiment_category
numara aralıklarından her 1 numara büyüklü olanı tercih edin öyle olunca tam oluyor sanki gine'de ayağı sarmayışı ayağımın terlik dans etmesi hissinden hoşlanmıyorum	1
45-46 kucak geldi keşke yorumlar önce okusaydım 2 farklı cross terliğimin numarası 45-46 arada bariz fark gelen kucak	1
crocs'laş pahalı kaliteli değil özellikle renk bozuluyor boyası atıyor güneşe deniz suyuna karşı dayanıklı değil	1
ürünün orijinal cross terliğimle karşılaştırdım araştırdım kadarıyla orijinal yapışkanlar göründüğü tereddüt ediyorum dışında yumuşak tam numaraları kargo çok hızlı paketleme özenliydi	1
ayakkabılar gevşek şekilde oturuyor normal bedenimi sipariş ettim kayışlar arkada kalmıyor klasik terliklere göre biraz orijinal olduğunu düşünüyorum sağlam yapıya sahipler taban yastığı çok rahat uzun yürüyüşler pek uygun değil yüksek kaliteli sandaletlerle rekabet etmek tasarlanmamıştır etrafında takılmak harika terlikler olduğu biraz pahalı merdiven inerken dikkatli olun sadece yürüyen merdivenler değil meksika'da üretilmiştir satın alır mıyım evet işsiz adam yeterince iyidir	1
çok kaliteli hızlı kargo normalde giydiğim ayakkabı numarasını sipariş ettim çok küçüktüler 1 2 beden büyük olmaları gerekecek	1
genellikle giydiğim ayakkabıların biraz küçük olduğunu hissettim genellikle spor ayakkabı deri ayakkabı giyerim 27 numara giyerim kez crocs'ları 28 numara sipariş ettim çok sıkıydılar 30 numarada iyi olurdu aldığım crocs'lar değildi yüzden bireysel farklılıklar olabilir	1
bosna'da üretildiğini belirttiğinde sonraki sefere dikkat etmek gerekir çin'de üretilen son siparişten 13 numara iki beden büyük	1
krokiden dükkanından kroos'larım vardı bunları sipariş ettim aynı beden tarzı sipariş ettim amazon'dan gelen crocs'lar farklı ülkede yapıldığı aynı şekilde uymuyor	1
ayaklara zarar veriyor	0
güzel görünüyorlardı genellikle 10-11 giyerim 12 sipariş ettim çok küçüklerdi iade edildi	1
zaman beden büyük sipariş verin model biraz sert değil yumuşak 1721 rs'ye aldım iade ediyorum eğer yumuşak taban arıyorsanız crocband blog tl'yi tercih edin fiyatı 2850 rs olanı sipariş ettim	1
beden ölçümü çok yanlış	0
crocs'larım oldu yüzden rahatlık dayanıklılık açısından hiçbir söyleyemem en iyisidir çalışmada evde bahçede havuzda olsun rahat dayanıklı yıkanabilir solmaz doğru numarayı alamadığımdan hayal kırıklığına uğradım çok küçük çok büyük ayakkabılar bedenleri yapmıyorsunuz sonuç olarak crocs'u geri gönderdim iadem alındı gerçek bedenimle çift kros buldum 4 5 çift sipariş etmek denemek geri göndermek ay geçirmeyeceğim 5 dakika mağazada buldum çok yazık	1
erkekler 11 sipariş ettim erkekler 12 gönderdiler kontrol etmediğim hatam 6 hafta boyunca doğum günümü beklediğim onları sakladım yüzden iade süresini kaçırdım çok büyük aksi takdirde harika	1
bunların tasarımı güzel yüksek kaliteli görünüyorlar oldukça küçük hissediyorlar ayaklarımı sıkıştırıyormuş hissediyorum yerde crocs'un gerçek bedene uygun olduğunu oldukça geniş olduğunu okudum sanki ayaklarımı içine sıkıştırıyorum hissediyorum	1
crocs'ların görünümünü sevdim normalde giydiğim bedeni sipariş ettim çok küçüktüler kez giydikten sadece rahat olmayacaklarını fark ettim uzunluğu işe yarardı diğerlerinden az ayak parmağı alanı vardı idare ederdi genişlik çok fazla sıkıydı oynama alanı yoktu kavisimde ağrıya oldular taban ayak üstünde bunları klasik crocs'larım geri gönderdim aynı beden ayaklarım tekrar mutlu	1
bunları ameliyat günlerinde veteriner giymek satın aldım normalde kadın ayakkabılarında 6 geniş genişliği giyerim 9'luklar hala yaklaşık yarım tam beden küçük ayakta parmaklarım ayakkabının ucuyla temas ediyor parmak uçlarını eğik hale getiriyor tarz önceki klasik çiftim rahat değerli değil i̇ade etmek isterdim heyecanla etiketleri çıkardım çok hafif görünüyorlar nefes alabilirler estetik güzeldir	1
normalde ayakkabı bedenimin numarası iki numarası yukarısını sipariş etmek iyi görünüyor yorumları gördüm 2 numara yukarıya sipariş verdim rahat olduklarını düşünüyorum	1
kadın ayakkabılarında 6 geniş genişliği giyerim blog'u giyerken çok büyük olduğunu hissettim gevşek olduklarında ayaklarımda kalamadılar etiketi kontrol ettim clos'un sipariş ettiğimden iki beden büyük olması gerektiğini düşündüm etiket kadın 6 beden olduğunu belirtti crocs giymedim deneyimden 6 bedenin crocs'un sunduğu en küçük kadın bedeni olduğu görünüyor crocs'ların uygun olmadığı sonucuna vardım	1
yarım beden büyük alın	0
iyi güzel inanılmaz rahat sürü yorum okudum bildiğiniz plastik terlikle ilk hafta boyunca ayağıma vurdu yara yaptı hayır yanlış boy almadım tabloda yazana göre sipariş verdim rahat evet süre giydikten ayağıma alıştı evet şuan rahat abartılacak durumu yokgerçekten terleme yapmıyor yapıyor plastik terlik delikli olursa olsun hareket etmedikçe hava girmiyor içine fiyata değer mi yoo gidin sahtesini alın muhtemelen aynı işi yapar not sipariş etmeden ayak uzunluğunuzu ölçüp göre tablodan sipariş verin numarası ayakkabı numaranızla kesinlikle aynı olmuyor	1
amazondan indirimli alsam kesin bireyi çıkıyor numarası 37 sağ teki denetsem küçük geldi kalıp hatalı ürün gönderildi	0
siparişimde iki adet terlik aldım siyah birimi gri turkuaz olan ocean navi gri olanın lacivert gönderildi uğraşmak istemediğim iadeye göndermedim	1
ayak numaranızdan iki numara büyük alın	1
çok kucak maalesef kalp nasıl farklı anlayamadım aldi'yim numara resmen dar geldi	0
ürün çok güzel küçük oldu değişim uğraşıyorum mümkün olmuyor iade işlemi başlatıldı telefonla ulaşmak mümkün değil	1
amazon düzeltmeli	1
sipariş verdiğim beden sıkıydı onları germeye çalıştım adının olduğu arkadaki kısım çıktı hala 15 yaşındaki delikli gross'umu bunlardan çok tercih ediyorum	1
geniş ayak çok küçük	1
i̇yi uyuyorlardı oğlum ay onları bitirdi onları gün giymedi fiyatına değmez	1
soldaki olanlar yıl aldığım crocs'laş yeni çift almamın zamanı geldi 11'ler biraz büyük çoraplar güzel sağdakilerin 11'lerini sipariş ettim bakın farka saçma ayaklarıma neredeyse uymuyorlar meksika'dan orijinal cross'lardan çok sertler 2 beden yukarı gitmeyi öneririm	1
harika uyuyorlar hissettiriyorlar 1 hafta malzemenin çatlamaya başladığını gördüm malzeme kullanıyor ay dayanacak görünmüyorlar	1
6 uk bedenim sipariş ettiğim beden maalesef bunlar çok küçüktü onları giyemem	0
kauçuk çok sert giyilmesi zor kullanılmadı	0
crocs'larıma ikisi 11 beden kıyasla bunlar çok küçük ayaklarımda biraz fazla sıkı duruyor yazık 12 beden iyi olurdu kış boyunca mangalımı kullanmak kullandım çoraplarım olduğunu düşündüğüm iade etmeyi düşünmedim çıplak ayaklarla kullanırken doğru beden olmadığını fark ediyorum btk kullanacağım sadece mutlu değilim beden yukarı bakmanızı öneririm	1
bunlar birinci kalite değil reklam demiyor ikincilerden bahsetmiyor tabanın etrafındaki bant bağlanmadı kısmı gevşemeye başladı yıllar boyunca crocband clos satın aldım yan taraflarda hava deliklerinin olmasını tercih etmiyorum gözden geçirilmiş inceleme boyut doğru değil bunlar bilek üstünde yakada ayakkabının yakası ayağınızı içine soktuğunuz ayakkabının açıklığına referansla sıkı çok sıkı rahatsız edici	1
belirtilen boyuttan küçüktü	1
malzeme plastik hissettirdi ıslakken ayak ileri geri kayıyor spor salonu duş terliği olarak aldım zamanla yumuşar mıydı kayışın bağlandığı yerde çentik ayakla sürtünüyor çok rahatsız edici iade etmek zorunda kaldım	1
crocs çok küçük geldi aldığım şeyin doğru olduğundan emin değilim paketi açılmamış şekilde çok uzun süre bekledi iade tarihini kaçırdı fırsat verilirse değiştirirdim	1
ürünü amazon.com.tr satıcısından aldım ürün sahte cross özel olarak kalitesiz yaptırıp uygun fiyatlara satılıyor baskı kalitesi berbat üzerine işlenen yazılar zor okunuyor üründe yer yer plastik çapakları dediğimiz kalıntılar yapıştırıcı taşmış gerçekten tam hayal kırıklığı i̇nternet'ten sahte vs fare karşılaştırmalarına bakabilirsiniz i̇ade edilecek	0
ürünü açtığımda kemer kısmı arka tarafı soyulmuştu hemen iade ettim beğenmedim sadece paketleme güzeldi ürün maalesef beklentinin altında	0
ürünüm 2 gün geldi mi̇ sipariş verdim iki terlikte mi yazıyor sol terlik sağdan yarım numara küçük oldu yolda gelirken çekti mi terlik amazon	1
ürün kutusuz geldi poşet gönderilmiş orijinal ürün olmadığını düşünüyorum	1
700tl'ye aldığım ürün ertesi gün 450tl'ye düştü i̇nsan ister istemez üzülüyor dışında yorumlarda bahsedildiği 1 numara büyük alın kesinlikle	0
bosna hersek üretimi kalitesi çok duruk yapistiricisi bulasmis amazon dan çok alisveris yaparım ilk hayal kirikliğim maalesef	0
satıcı benimle iletişime geçsin lütfen i̇ade etmek istiyorum kapının önünde bu saat duran terlik 3 numara küçüldü	0
ürünün orijinal olduğunu düşünmüyorum heryerinde yapışkan izleri vardı ilk defa cross almıyorum	1
orjinal aldım alt yazıları zor okunuyor ayrıca yapışkan izleri var	0
crocs terlik önde üst kısmında çatlak bariz şekilde	1
kilo farkı tabii tavsiye ederim	0
çok beğendim renklerinden sipariş edeceğim	1
sevgilime aldım çok güzel ışıltılı simli çok güzel tadı	1
fiyatı piyasaya göre iyi	1
dudakları dolgun parlak gösteriyor	1
harika sadece zamanında gelmedi noel hediyesi olarak düşünülüyordu beklenen varış tarihi 22 26'dan gelmedi	1
eşim ürünü seçti çok memnun	1
parlatıcıyı çok seviyorum	1
i̇yi ürün çok yapışkan olmadan güzel parlaklık bırakır	1
bunların büyüyen koleksiyonu işıltılı olanlar örneğin #31 çok güzel dudaklar aydınlatıcı görünüyor mutlak tortuluk yok nemlendirici rahat yüksek parlaklık ayrıca güzel renk	1
ürünün ambalajı tamamen ezilmiş yırtılmıştı halbuki hediye alınmıştı	0
kutunun kırık olduğunu gördüğümde paketin üzerinde mühürü göremediğimde en azından eski sulu göründüğünde şüphelenmeliydim koku güzeldi yüzden denemeye karar verdim dudaklarımda kum hissi veriyordu gerçekten sulu vücutta kötü his rahat değil yüzden hemen çıkarmaya karar verdim parıltılar dudaklarda yapışık kaldı ağzımı sabunla yıkamak zorunda kaldım akşam ağzımın köşesinde biraz rahatsızlık hissettim ciddiye almadım ertesi gün dudak parlatıcısının bıraktığı güzel hediye 41 yaşında hiçbir zaman hayatımda yaşamadım parfümeride testler kullanırken	0
hayal kırıklığı	0
ciltte sivilce oluşturan kozmetik ürünler makyaj acı çeken ölen hayvanları düşünmek güzel olmak makyaja ihtiyaç yok doğal olan zaman güzeldir	1
kutu tamamen kırık ürün serbest	1
fotoğraftaki rengiyle uyuşmuyor parlatıcı dayanmıyor	1
güzel parlatıcı dayanmıyor	1
çok yapışkan hoş değil	1
maalesef dudak parlatıcısının iç kısmı kırılmış	0
güzel	1
i̇yi ürün güzel renk	1
dudak parlatıcısını çok beğeniyorum çok güzel parlaklık veriyor	1
harika ürün yoğun yapılı ışıkta harika etki sağlıyor çok parlak uzun süre dayanıyor dudak parlatıcısı onaylıyorum renkleri deneyeceğim	1
parlak nemlendirici	1
çok güzel ürün çok memnun kaldım tavsiye ederim	1
harika	1
dudak parlatıcısının büyük hayranıyım çok uzun süre dayanmıyor yapışkanlık yapmıyor süper nemlendirici tadı güzel rahatsız etmiyor hacim güzel renkler	1
harika kalite renge dokuya bayıldım	1
çok güzel	1
güzel renk hoş koku gerçekten çok uzun sürmüyor	1
yorumumu düzeltiyorum parıltısı dudakları nemli gösteriyor hala biraz yapışkan olduğunu söylemekteyim	1
parlaklık güzel ambalaj hasar görmüş kendime aldığım iyi hediye olsaydı	1
dudak ürünü kez yeniden sürmem gerekiyor çok güzel görünüyor uygulaması oldukça kolay aplikatörü çok rahat ürün uygulamak istediğinizi belirlemekte yardımcı oluyor renk mükemmel	1
fotoğraftaki renk ürünle çok uyumlu değil görünse iyi ürün i̇çindeki parıltılar biraz büyük olduğundan hoş sonuç veriyor hassas dudaklarım biraz rahatsız edici tırmalıyor yüzden kilo dudak parlatıcılarına kıyasla çok rahat değil dışında iyidir	1
üzerimdeyken insanların fark ettiği güzel renkli parlatıcı yapışkanlık yok pürüzsüz hissettiriyor tek sorun kanama yapıyor güzel pigmentli olduğundan dudak kalemi iyi fikir olabilir zamanla kapağı tekrar vidalarken parlatıcı conta etrafına yayılıyor yüzden biraz israf oluyor yıldız kaldırdım	1
geciktim güzel dudak parlatıcısı biraz açık renk almalıydım mükemmel dudaklarda iyi duruyor çok fazla yapışkanlık yapmıyor	1
çok iyi ürün beklentilere uygun	1
kızlarım üründen memnun mağazadakilere göre çok ucuz	1
şeyini seviyorum tek hoşuma gitmeyen şişede güzel mercan rengine sahip olmasına dudaklarıma sürdüğümde aynı rengi vermiyor referans olarak rengi mercan kapatıcı denedim işe yaramadı	1
çok güzel dudaklarda iyi hissettiriyor uygulaması kolay çok uzun süre dayandığını düşünmüyorum gece boyunca yeniden uygulanması gerekiyor	1
dudak parlatıcısının kokusu çok etkiledi çok hafif çikolata kokuyor rengi hitap etmiyor	1
kuzenime hediye olarak aldım sevindi güzel görünüyor renklerde aldı tavsiye ederim	1
kilo'nun dudak ürünleri zaman iş görür sevdim saçlar yüzümdeyken sinir bozucu oluyor dudak ürünü saçlarıma yapışıyor	1
medya yüklenemedi i̇ki farklı renk seçmiş olmama pahalı seçeneğe etkilenmedim ucuz dudakları dolgunlaştırıcı i̇kisi şeffaf ikisi hoş ışıltılı parlatıcıya sahip butıpkı videolarda dudaklarda biraz parlak göründüğü alıyordum hayır sadece parlak	1
güzel renk parlak pembe etkinliğe uygun	1
gerçekten çok güzel kilo'nun siyah kutusu tamamen ezilmiş geldi hediye edemedim güzeldi kendim sakladım	1
en önemli̇si̇ hi̇ç dayanikli deği̇l yani̇ sürüyorsunuz an su i̇çerseni̇z parlaklik bardakta peçetede kaliyor parlaklik hemen gi̇di̇yor dayanikli deği̇l renk konusunda beni̇m i̇çi̇n güzel bi̇r parlaklik sağladi renksi̇z yani̇ hi̇çbi̇r kahverengi̇ tonu görünmüyor renk seçerken göz önünde bulundurun çok çok hafi̇f bi̇r renk geli̇yor	1
çok güzel	1
çok iyi dağılmıyor uzun süre dayanıyor istediğim renk değildi gönderim hatası fotoğrafla renk uyuşmazlığı olabilir rengini beğendim kullanıyorum	1
ürün kaliteli renk istediğim değildi	1
muhtemelen iade edeceğim görüntüdekine benzemiyor kahverengi mat yakışmadı dayanıklılık konusunda yorum yapamam dokusunu beğendim muhtemelen başka renkte alacağım	0
morais güzel kokuyor çok yapışkan his veriyor pürüzsüz değil şeffaf ıslak dudak efekti yaratıyor uzun süre dayanmıyor dudaklarınızı yere değdirir değdirmez parlatıcı kayboluyor bardak elektronik sigara saat başı tekrar sürmem gerekiyor özel olarak nemlendirmiyor bilinmeli dudaklarım oldukça kuru sürekli bal sürüyorum yüzden eh	1
parlatıcı iyi parlatıcı rengi kesinlikle uyuşmuyor çok kahverengi tonu bordo değil	1
harika renk	1
07 numarası yeterince pigmentli değil tutu pembe 01 şeffaf rengini tercih edin 17 26 numaralar en iyileri en güzel parlatıcılar muhteşem etki yaratıyorlar 33 numarası şeffaf karpuz pembesi fena değil az simli 06 numarası çok açık neredeyse buz beyazı çok simli sınırlı sayıda üretilen açık pembe rengi fiyatlar çok arttı	1
